# Time-averaged data for fix 2
# TimeStep c_v[1] c_v[2] c_v[3] c_v[4]
57310 0.0969754 0.171243 0.240425 0.508643
57315 0.0866233 0.155273 0.230769 0.472665
57320 0.0821008 0.135249 0.207714 0.425064
57325 0.0814561 0.112403 0.172206 0.366065
57330 0.0815654 0.088025 0.126089 0.295679
57335 0.078927 0.0633531 0.0718201 0.2141
57340 0.0708316 0.0393741 0.0124967 0.122702
57345 0.0560641 0.0171712 -0.0489927 0.0242426
57350 0.0351255 -0.00227853 -0.11037 -0.0775226
57355 0.00951587 -0.0190538 -0.169516 -0.179054
57360 -0.019029 -0.0334595 -0.224295 -0.276784
57365 -0.048737 -0.0456265 -0.27223 -0.366594
57370 -0.0778357 -0.0553545 -0.310443 -0.443633
57375 -0.104487 -0.0623919 -0.336119 -0.502998
57380 -0.127332 -0.0669909 -0.347513 -0.541836
57385 -0.145867 -0.0701464 -0.344516 -0.56053
57390 -0.159903 -0.0732718 -0.328184 -0.561359
57395 -0.169094 -0.0776392 -0.300141 -0.546874
57400 -0.172607 -0.0843241 -0.262215 -0.519146
57405 -0.169433 -0.0938629 -0.216123 -0.479418
57410 -0.158862 -0.1059 -0.163569 -0.428331
57415 -0.139899 -0.119545 -0.106648 -0.366091
57420 -0.111422 -0.133645 -0.0478347 -0.292901
57425 -0.0727295 -0.147072 0.0101347 -0.209667
57430 -0.0243575 -0.158921 0.0648283 -0.11845
57435 0.0312414 -0.169054 0.114488 -0.0233247
57440 0.0903183 -0.177424 0.157897 0.0707911
57445 0.148378 -0.1837 0.193508 0.158186
57450 0.200321 -0.187365 0.219583 0.23254
57455 0.241061 -0.188008 0.234968 0.288021
57460 0.26674 -0.185492 0.239545 0.320793
57465 0.275328 -0.180339 0.234374 0.329363
57470 0.266775 -0.173279 0.221417 0.314913
57475 0.243122 -0.164575 0.203139 0.281686
57480 0.208389 -0.153537 0.182315 0.237168
57485 0.167531 -0.139078 0.161304 0.189757
57490 0.124886 -0.120297 0.141503 0.146092
57495 0.0834029 -0.0967245 0.123482 0.11016
57500 0.0447891 -0.0682685 0.106945 0.083466
57505 0.00989153 -0.0350928 0.0907507 0.0655495
57510 -0.0209312 0.00245031 0.0734294 0.0549484
57515 -0.0471983 0.0430651 0.0536536 0.0495204
57520 -0.0684261 0.0844297 0.0303117 0.0463153
57525 -0.0844627 0.123613 0.00319526 0.0423451
57530 -0.0956178 0.157581 -0.0266676 0.0352956
57535 -0.102225 0.183626 -0.0577342 0.0236666
57540 -0.104411 0.199899 -0.0880401 0.00744869
57545 -0.102509 0.205253 -0.115439 -0.0126951
57550 -0.0970145 0.198933 -0.138527 -0.0366086
57555 -0.0887462 0.181312 -0.157004 -0.0644377
57560 -0.0790514 0.154264 -0.171239 -0.0960259
57565 -0.0698822 0.120733 -0.181671 -0.130819
57570 -0.0634338 0.0841623 -0.188643 -0.167914
57575 -0.0614135 0.0469924 -0.191403 -0.205824
57580 -0.0648225 0.0104045 -0.187759 -0.242177
57585 -0.0736108 -0.0253086 -0.17513 -0.27405
57590 -0.0863814 -0.059803 -0.151355 -0.297539
57595 -0.100851 -0.0922635 -0.115428 -0.308543
57600 -0.113903 -0.121011 -0.0682335 -0.303147
57605 -0.122051 -0.143254 -0.0128314 -0.278137
57610 -0.122594 -0.156067 0.0467745 -0.231887
57615 -0.114284 -0.157161 0.106744 -0.164702
57620 -0.0968947 -0.145479 0.163843 -0.0785308
57625 -0.0708186 -0.121321 0.21581 0.0236705
57630 -0.0368895 -0.0862698 0.260945 0.137786
57635 0.00354306 -0.0430109 0.297466 0.257999
57640 0.0482312 0.00526446 0.323807 0.377303
57645 0.0943258 0.0553515 0.338545 0.488222
57650 0.139044 0.104145 0.340623 0.583811
57655 0.17986 0.148363 0.329778 0.658001
57660 0.214107 0.184318 0.307026 0.70545
57665 0.238799 0.208464 0.274186 0.721449
57670 0.251057 0.217812 0.233273 0.702142
57675 0.249182 0.210382 0.186316 0.64588
57680 0.232742 0.185631 0.135405 0.553778
57685 0.20246 0.145177 0.082925 0.430562
57690 0.160558 0.092674 0.0312449 0.284477
57695 0.110123 0.0331845 -0.0179589 0.125349
57700 0.0541209 -0.0277871 -0.0634715 -0.0371377
57705 -0.00482641 -0.0854219 -0.104606 -0.194855
57710 -0.0643995 -0.136037 -0.14133 -0.341767
57715 -0.121883 -0.176986 -0.173338 -0.472207
57720 -0.173799 -0.206581 -0.200396 -0.580775
57725 -0.216422 -0.223725 -0.222467 -0.662614
57730 -0.246825 -0.227517 -0.239455 -0.713796
57735 -0.263704 -0.217279 -0.251164 -0.732147
57740 -0.267384 -0.192684 -0.257418 -0.717485
57745 -0.259173 -0.154941 -0.258278 -0.672392
57750 -0.240693 -0.106914 -0.253674 -0.601281
57755 -0.213727 -0.0527617 -0.243484 -0.509973
57760 -0.180359 0.00262808 -0.227666 -0.405397
57765 -0.142825 0.0544426 -0.206564 -0.294946
57770 -0.102831 0.0987246 -0.180983 -0.185089
57775 -0.0617677 0.132899 -0.151556 -0.0804243
57780 -0.0214487 0.155933 -0.118414 0.0160702
57785 0.0158967 0.168731 -0.081574 0.103053
57790 0.0482008 0.173347 -0.0413496 0.180198
57795 0.0737005 0.171465 0.0013688 0.246534
57800 0.0906615 0.164136 0.0453071 0.300104
57805 0.0975972 0.151912 0.0888236 0.338332
57810 0.093562 0.135228 0.129959 0.358749
57815 0.0787242 0.115179 0.166804 0.360707
57820 0.0544007 0.0937212 0.197815 0.345937
57825 0.0228264 0.0727077 0.221684 0.317219
57830 -0.0131246 0.0533032 0.237154 0.277333
57835 -0.050441 0.0361009 0.242794 0.228454
57840 -0.0861262 0.0213295 0.237211 0.172414
57845 -0.117262 0.00903336 0.219728 0.111499
57850 -0.141172 -0.00113813 0.190888 0.0485781
57855 -0.155875 -0.0099651 0.152726 -0.0131142
57860 -0.160488 -0.0183554 0.108326 -0.0705178
57865 -0.154983 -0.0275342 0.0608403 -0.121677
57870 -0.140333 -0.0389439 0.0128357 -0.166441
57875 -0.11853 -0.0534149 -0.0336741 -0.205619
57880 -0.0919969 -0.0709913 -0.0771855 -0.240174
57885 -0.0629358 -0.0907626 -0.11656 -0.270258
57890 -0.032883 -0.110684 -0.150861 -0.294428
57895 -0.002839 -0.128297 -0.179187 -0.310323
57900 0.0269454 -0.14176 -0.201018 -0.315832
57905 0.0567774 -0.149507 -0.216286 -0.309016
57910 0.0872568 -0.150282 -0.225452 -0.288477
57915 0.118859 -0.143481 -0.22923 -0.253852
57920 0.151293 -0.129275 -0.228101 -0.206084
57925 0.183101 -0.108341 -0.22173 -0.14697
57930 0.211788 -0.0816158 -0.20953 -0.0793579
57935 0.234702 -0.0504013 -0.191181 -0.00688056
57940 0.249586 -0.0168398 -0.166485 0.0662607
57945 0.25512 0.0165006 -0.135499 0.136121
57950 0.25081 0.0474801 -0.0986002 0.19969
57955 0.236851 0.0749636 -0.0563763 0.255438
57960 0.214613 0.0988088 -0.00965881 0.303763
57965 0.186445 0.119563 0.0402421 0.34625
57970 0.1548 0.138047 0.0913045 0.384152
57975 0.121734 0.154015 0.140843 0.416592
57980 0.0881934 0.165865 0.185816 0.439875
57985 0.0541628 0.171429 0.22352 0.449112
57990 0.0193709 0.168783 0.251658 0.439811
57995 -0.0160223 0.156768 0.268686 0.409431
58000 -0.0508509 0.13519 0.273556 0.357895
58005 -0.0829846 0.105037 0.265673 0.287725
58010 -0.109832 0.0684198 0.245405 0.203992
58015 -0.129001 0.0283729 0.21393 0.113302
58020 -0.139238 -0.0113784 0.173082 0.0224661
58025 -0.140939 -0.0471645 0.125533 -0.0625702
58030 -0.136035 -0.0756674 0.0744881 -0.137214
58035 -0.126711 -0.0950392 0.0233717 -0.198379
58040 -0.114657 -0.105189 -0.0245312 -0.244378
58045 -0.100778 -0.10737 -0.0667158 -0.274864
58050 -0.085385 -0.103741 -0.101099 -0.290225
58055 -0.0687009 -0.0966375 -0.125806 -0.291144
58060 -0.0515823 -0.0878647 -0.139789 -0.279236
58065 -0.0356604 -0.077959 -0.142884 -0.256503
58070 -0.0222631 -0.0665237 -0.135657 -0.224444
58075 -0.0114808 -0.0528689 -0.11983 -0.18418
58080 -0.00274452 -0.036439 -0.0979333 -0.137117
58085 0.00479919 -0.0171581 -0.0729225 -0.0852814
58090 0.0122501 0.00445581 -0.0479604 -0.0312544
58095 0.020246 0.0274687 -0.0257091 0.0220055
58100 0.0288722 0.0506214 -0.00816202 0.0713316
58105 0.0381788 0.0724901 0.00315421 0.113823
58110 0.0481658 0.0916769 0.00719953 0.147042
58115 0.0589694 0.107197 0.003662 0.169828
58120 0.070616 0.117932 -0.00652382 0.182024
58125 0.0827653 0.123043 -0.0215722 0.184236
58130 0.0946656 0.122394 -0.038989 0.178071
58135 0.105344 0.116558 -0.0560199 0.165882
58140 0.114054 0.106582 -0.0701994 0.150437
58145 0.120187 0.0935597 -0.0793922 0.134354
58150 0.123033 0.0783169 -0.0819983 0.119351
58155 0.122048 0.0611092 -0.0769 0.106258
58160 0.117049 0.0419562 -0.0637477 0.0952572
58165 0.108221 0.0211257 -0.0430508 0.0862961
58170 0.0964274 -0.000617528 -0.0161288 0.0796811
58175 0.0834476 -0.0223163 0.0148362 0.0759675
58180 0.071573 -0.0430631 0.0475335 0.0760434
58185 0.0623398 -0.0623517 0.0796744 0.0796625
58190 0.0560155 -0.0802303 0.109245 0.0850299
58195 0.0515717 -0.0968865 0.134475 0.08916
58200 0.0471175 -0.112413 0.153298 0.0880022
58205 0.0404266 -0.126891 0.163262 0.0767976
58210 0.0301067 -0.140327 0.161942 0.0517214
58215 0.0157621 -0.152131 0.147875 0.0115061
58220 -0.00237214 -0.161361 0.121105 -0.0426279
58225 -0.0238605 -0.167201 0.0830751 -0.107986
58230 -0.0479716 -0.168917 0.0363264 -0.180562
58235 -0.0735487 -0.165368 -0.0157733 -0.25469
58240 -0.0991009 -0.155534 -0.0689631 -0.323598
58245 -0.122662 -0.138871 -0.118617 -0.38015
58250 -0.141761 -0.115047 -0.160159 -0.416968
58255 -0.153852 -0.0844169 -0.189749 -0.428018
58260 -0.157011 -0.0482288 -0.204832 -0.410072
58265 -0.150426 -0.00821304 -0.204746 -0.363385
58270 -0.134546 0.0335011 -0.19047 -0.291515
58275 -0.110811 0.0745642 -0.164305 -0.200552
58280 -0.0811189 0.11323 -0.128666 -0.0965543
58285 -0.047404 0.148576 -0.0854615 0.015711
58290 -0.0119411 0.180301 -0.0365587 0.131802
58295 0.0228086 0.208443 0.0159329 0.247185
58300 0.0540669 0.23291 0.0694846 0.356461
58305 0.0784033 0.253281 0.121114 0.452799
58310 0.0930196 0.268614 0.167489 0.529123
58315 0.0968909 0.277272 0.20561 0.579772
58320 0.0906614 0.277605 0.232762 0.601028
58325 0.0763695 0.268367 0.246929 0.591666
58330 0.0568792 0.248837 0.246615 0.552332
58335 0.0346556 0.21911 0.23083 0.484595
58340 0.0113695 0.180647 0.199772 0.391789
58345 -0.0118927 0.135856 0.155073 0.279036
58350 -0.0347107 0.0876487 0.0996495 0.152588
58355 -0.0569825 0.0389016 0.0374426 0.0193617
58360 -0.078544 -0.00815546 -0.0273134 -0.114013
58365 -0.0989683 -0.0518951 -0.0907107 -0.241574
58370 -0.117633 -0.0914718 -0.149646 -0.358751
58375 -0.133594 -0.126497 -0.201656 -0.461747
58380 -0.145725 -0.156787 -0.244879 -0.547391
58385 -0.153387 -0.18241 -0.278168 -0.613966
58390 -0.156688 -0.203871 -0.300634 -0.661193
58395 -0.155873 -0.222162 -0.311259 -0.689294
58400 -0.151292 -0.237471 -0.308665 -0.697429
58405 -0.143315 -0.249059 -0.291714 -0.684088
58410 -0.132289 -0.255827 -0.260355 -0.648471
58415 -0.118883 -0.257034 -0.216168 -0.592085
58420 -0.104059 -0.252768 -0.162003 -0.51883
58425 -0.0885273 -0.243976 -0.101393 -0.433896
58430 -0.0727438 -0.232132 -0.038095 -0.342971
58435 -0.0567727 -0.218516 0.0244204 -0.250868
58440 -0.0396992 -0.203948 0.0824199 -0.161228
58445 -0.0202488 -0.189013 0.132321 -0.0769411
58450 0.00264411 -0.174305 0.170912 -0.000748843
58455 0.0296108 -0.160408 0.196098 0.0653011
58460 0.0605644 -0.14749 0.206883 0.119958
58465 0.0945401 -0.13482 0.20367 0.16339
58470 0.12971 -0.121454 0.188189 0.196445
58475 0.163629 -0.10659 0.163135 0.220175
58480 0.193675 -0.0898073 0.131258 0.235125
58485 0.217276 -0.0708617 0.0951057 0.24152
58490 0.232193 -0.0490505 0.0572742 0.240417
58495 0.236689 -0.0230508 0.0201882 0.233826
58500 0.230025 0.00846868 -0.0136544 0.224839
58505 0.21274 0.0463373 -0.0414144 0.217663
58510 0.186328 0.0903226 -0.0603048 0.216346
58515 0.152473 0.138492 -0.0685427 0.222422
58520 0.113288 0.187927 -0.0659701 0.235245
58525 0.0713278 0.235608 -0.0540975 0.252839
58530 0.0292779 0.278966 -0.0356373 0.272606
58535 -0.0104467 0.315786 -0.0137575 0.291582
58540 -0.0460089 0.344282 0.00839776 0.306671
58545 -0.0761752 0.362819 0.0279925 0.314636
58550 -0.100149 0.370225 0.0434421 0.313519
58555 -0.11718 0.365932 0.0542784 0.30303
58560 -0.126615 0.350261 0.0609478 0.284594
58565 -0.128149 0.324417 0.0648046 0.261073
58570 -0.122167 0.289867 0.0678217 0.235522
58575 -0.109296 0.248561 0.0719946 0.211259
58580 -0.0902117 0.202838 0.0787511 0.191377
58585 -0.065996 0.154577 0.0883811 0.176962
58590 -0.0377414 0.105027 0.099551 0.166837
58595 -0.00712661 0.0546405 0.109932 0.157446
58600 0.0230354 0.00332348 0.117233 0.143592
58605 0.0491446 -0.0485755 0.119523 0.120092
58610 0.0676108 -0.099619 0.115712 0.0837042
58615 0.0755859 -0.147788 0.10619 0.0339872
58620 0.0719819 -0.190837 0.092634 -0.0262206
58625 0.0577018 -0.226056 0.0770864 -0.0912678
58630 0.0347302 -0.250916 0.0609725 -0.155214
58635 0.00577721 -0.264138 0.0452138 -0.213147
58640 -0.0260104 -0.265514 0.0304178 -0.261106
58645 -0.0574999 -0.255812 0.016639 -0.296673
58650 -0.0858771 -0.236815 0.003457 -0.319235
58655 -0.108874 -0.211339 -0.00948152 -0.329695
58660 -0.124797 -0.182556 -0.0222053 -0.329558
58665 -0.132949 -0.152797 -0.0345156 -0.320261
58670 -0.133265 -0.123258 -0.0466178 -0.303141
58675 -0.125974 -0.0949012 -0.0588289 -0.279704
58680 -0.111769 -0.0687522 -0.0715313 -0.252052
58685 -0.0915669 -0.0458347 -0.0849866 -0.222388
58690 -0.0661821 -0.0272249 -0.0988858 -0.192293
58695 -0.0363826 -0.0137145 -0.111952 -0.162049
58700 -0.00342262 -0.00539864 -0.122324 -0.131145
58705 0.0310719 -0.00125578 -0.128388 -0.0985722
58710 0.0650028 0.000679589 -0.129333 -0.0636502
58715 0.0960842 0.00253171 -0.125228 -0.0266119
58720 0.122213 0.00582004 -0.116887 0.0111455
58725 0.14157 0.0112718 -0.105674 0.0471677
58730 0.152846 0.019277 -0.0928598 0.0792636
58735 0.154994 0.0301385 -0.0790452 0.106087
58740 0.148078 0.0441054 -0.0644061 0.127777
58745 0.133589 0.0605938 -0.0491781 0.145005
58750 0.113817 0.0779038 -0.0340345 0.157686
58755 0.0917467 0.0935108 -0.0197292 0.165528
58760 0.0705222 0.104888 -0.0069674 0.168443
58765 0.0525392 0.110461 0.00397844 0.166978
58770 0.0386778 0.109761 0.0137366 0.162175
58775 0.0279148 0.103089 0.0234423 0.154446
58780 0.0177374 0.0913023 0.033894 0.142934
58785 0.00580887 0.0760321 0.0452319 0.127073
58790 -0.00938666 0.0597966 0.0571389 0.107549
58795 -0.0282818 0.0453537 0.0690813 0.0861533
58800 -0.0499388 0.0356154 0.0806435 0.06632
58805 -0.0724947 0.033006 0.0916161 0.0521274
58810 -0.0940752 0.0390273 0.101819 0.0467707
58815 -0.113128 0.0534972 0.110876 0.0512447
58820 -0.127952 0.074422 0.11853 0.0649993
58825 -0.136823 0.0986321 0.124556 0.086366
58830 -0.138684 0.122631 0.129042 0.11299
58835 -0.133545 0.143204 0.131984 0.141644
58840 -0.122188 0.157959 0.133098 0.168869
58845 -0.106108 0.165689 0.132079 0.19166
58850 -0.0872899 0.16607 0.128772 0.207552
58855 -0.0673235 0.159361 0.122962 0.215
58860 -0.0469374 0.146152 0.114387 0.213602
58865 -0.0259756 0.127252 0.102911 0.204188
58870 -0.00370366 0.103622 0.0879506 0.187869
58875 0.0207424 0.0764286 0.0682976 0.165469
58880 0.0475182 0.0470571 0.0426083 0.137184
58885 0.0757503 0.0165173 0.0101376 0.102405
58890 0.104146 -0.0147639 -0.0287148 0.0606671
58895 0.131282 -0.0464557 -0.0719293 0.0128965
58900 0.156067 -0.0774165 -0.116011 -0.0373604
58905 0.177983 -0.106245 -0.156421 -0.0846837
58910 0.196752 -0.131652 -0.188141 -0.123041
58915 0.211941 -0.152792 -0.207041 -0.147892
58920 0.222732 -0.169237 -0.211213 -0.157717
58925 0.227897 -0.180964 -0.200828 -0.153895
58930 0.22609 -0.18861 -0.178125 -0.140646
58935 0.216025 -0.192999 -0.147075 -0.124049
58940 0.196871 -0.194576 -0.111977 -0.109682
58945 0.169087 -0.193364 -0.0772531 -0.10153
58950 0.134225 -0.188926 -0.046889 -0.10159
58955 0.094352 -0.180571 -0.0236252 -0.109844
58960 0.0517545 -0.167661 -0.00836867 -0.124276
58965 0.00850139 -0.149641 -0.000242307 -0.141382
58970 -0.0337897 -0.126336 0.00241361 -0.157712
58975 -0.0738193 -0.0983664 0.00143553 -0.17075
58980 -0.111033 -0.0673163 -0.00148527 -0.179835
58985 -0.145281 -0.0354185 -0.00495033 -0.185649
58990 -0.17629 -0.00530727 -0.00842546 -0.190023
58995 -0.203537 0.0207375 -0.0118948 -0.194695
59000 -0.226786 0.041457 -0.0153665 -0.200695
59005 -0.245888 0.0571261 -0.0188277 -0.207589
59010 -0.259872 0.0695533 -0.0220304 -0.21235
59015 -0.266953 0.0811366 -0.0246713 -0.210488
59020 -0.264911 0.0939763 -0.0264114 -0.197346
59025 -0.251874 0.109052 -0.0264793 -0.169301
59030 -0.227307 0.126123 -0.0237728 -0.124957
59035 -0.191817 0.144029 -0.0171299 -0.0649179
59040 -0.147135 0.160733 -0.00592273 0.00767483
59045 -0.0959598 0.173335 0.00968719 0.0870625
59050 -0.0416847 0.178526 0.0289003 0.165741
59055 0.0117626 0.17324 0.0503237 0.235326
59060 0.0608359 0.155267 0.0717084 0.287811
59065 0.102804 0.123611 0.0901625 0.316578
59070 0.136016 0.0790654 0.102771 0.317852
59075 0.160051 0.0242433 0.107046 0.29134
59080 0.175557 -0.0371646 0.10128 0.239672
59085 0.184252 -0.1011 0.0849155 0.168068
59090 0.187959 -0.163717 0.0587463 0.0829881
59095 0.1876 -0.222011 0.0246314 -0.00977998
59100 0.183278 -0.273751 -0.0145235 -0.104996
59105 0.174475 -0.317218 -0.0550359 -0.197778
59110 0.160395 -0.351143 -0.0932697 -0.284018
59115 0.140572 -0.374544 -0.126032 -0.360005
59120 0.115325 -0.386689 -0.150821 -0.422185
59125 0.0859551 -0.386937 -0.166046 -0.467028
59130 0.0542461 -0.374546 -0.171023 -0.491323
59135 0.0219624 -0.349156 -0.166466 -0.49366
59140 -0.00919873 -0.311149 -0.154225 -0.474573
59145 -0.0379922 -0.261809 -0.136369 -0.43617
59150 -0.0637924 -0.203597 -0.114773 -0.382162
59155 -0.0858721 -0.139893 -0.0906808 -0.316446
59160 -0.103627 -0.0742233 -0.0647366 -0.242587
59165 -0.116967 -0.0100249 -0.0375147 -0.164506
59170 -0.126386 0.0497297 -0.0102159 -0.0868719
59175 -0.132851 0.102879 0.0149219 -0.0150502
59180 -0.137289 0.148512 0.0356817 0.046905
59185 -0.140243 0.186374 0.050562 0.096693
59190 -0.142013 0.216631 0.0588987 0.133516
59195 -0.142393 0.239679 0.0609593 0.158245
59200 -0.140964 0.255997 0.0577396 0.172773
59205 -0.137591 0.266145 0.0506648 0.179219
59210 -0.132474 0.270472 0.0413508 0.179348
59215 -0.125814 0.269117 0.0314948 0.174798
59220 -0.117618 0.26212 0.0227761 0.167277
59225 -0.107936 0.249513 0.0163977 0.157974
59230 -0.0969637 0.231249 0.0134242 0.147709
59235 -0.0853536 0.207066 0.0143829 0.136095
59240 -0.0737467 0.177003 0.0194598 0.122716
59245 -0.0623669 0.141926 0.0286064 0.108165
59250 -0.0511098 0.103734 0.0412893 0.0939133
59255 -0.0399811 0.0649853 0.0566579 0.081662
59260 -0.0292669 0.028499 0.0737199 0.0729521
59265 -0.019327 -0.00294706 0.0913967 0.0691226
59270 -0.0105909 -0.0270639 0.108606 0.070951
59275 -0.00321581 -0.0422654 0.124046 0.0785646
59280 0.00308203 -0.0479107 0.136383 0.0915541
59285 0.00874726 -0.0445294 0.144142 0.10836
59290 0.0139515 -0.0337868 0.146148 0.126313
59295 0.0187935 -0.018092 0.141834 0.142535
59300 0.0235322 -0.000540978 0.131478 0.154469
59305 0.0285429 0.0154394 0.116397 0.160379
59310 0.0345454 0.0266111 0.0988695 0.160026
59315 0.0425147 0.0303455 0.0811806 0.154041
59320 0.0535175 0.0249533 0.0654099 0.143881
59325 0.0678707 0.00963182 0.0530152 0.130518
59330 0.0848849 -0.0152228 0.0445104 0.114172
59335 0.103468 -0.047879 0.039939 0.0955278
59340 0.122312 -0.0856999 0.0390439 0.0756558
59345 0.14032 -0.12535 0.0407138 0.0556833
59350 0.156629 -0.162646 0.0434189 0.0374018
59355 0.17095 -0.19367 0.0453937 0.0226739
59360 0.183064 -0.215361 0.0446017 0.0123048
59365 0.19221 -0.225699 0.0391674 0.00567823
59370 0.197498 -0.223834 0.0283501 0.00201421
59375 0.198076 -0.209474 0.0126403 0.00124255
59380 0.193364 -0.182786 -0.00659545 0.00398266
59385 0.183281 -0.144395 -0.0273471 0.011539
59390 0.168261 -0.0952799 -0.0472702 0.0257105
59395 0.14886 -0.0369982 -0.064107 0.0477547
59400 0.126008 0.0283915 -0.0763462 0.0780537
59405 0.101008 0.0978712 -0.0833105 0.115569
59410 0.0751254 0.167849 -0.0853799 0.157595
59415 0.0494534 0.234163 -0.0836309 0.199986
59420 0.0246709 0.292492 -0.0795587 0.237604
59425 0.00115209 0.339073 -0.0751977 0.265028
59430 -0.0205652 0.371302 -0.0728936 0.277843
59435 -0.039914 0.387712 -0.074835 0.272963
59440 -0.0567329 0.388103 -0.0826896 0.248681
59445 -0.0714996 0.373556 -0.0971191 0.204937
59450 -0.0847243 0.345944 -0.117543 0.143677
59455 -0.0970237 0.307652 -0.142367 0.0682614
59460 -0.109313 0.261226 -0.16912 -0.0172066
59465 -0.122372 0.208859 -0.195042 -0.108554
59470 -0.136408 0.152605 -0.217388 -0.201191
59475 -0.151246 0.0950053 -0.234058 -0.290299
59480 -0.166564 0.0389637 -0.243423 -0.371024
59485 -0.181804 -0.0127806 -0.244225 -0.43881
59490 -0.19628 -0.058065 -0.235625 -0.48997
59495 -0.209675 -0.0954998 -0.217342 -0.522516
59500 -0.222154 -0.123951 -0.18944 -0.535546
59505 -0.233749 -0.142512 -0.152281 -0.528542
59510 -0.244042 -0.151076 -0.106745 -0.501863
59515 -0.252048 -0.150649 -0.0544966 -0.457194
59520 -0.256058 -0.143487 0.00243096 -0.397115
59525 -0.253956 -0.132605 0.0620307 -0.324531
59530 -0.24334 -0.121548 0.121956 -0.242932
59535 -0.221893 -0.114334 0.179233 -0.156994
59540 -0.187932 -0.114394 0.230606 -0.07172
59545 -0.140623 -0.123297 0.273045 0.00912535
59550 -0.0803884 -0.140679 0.304239 0.0831714
59555 -0.00916097 -0.164132 0.322599 0.149306
59560 0.0697952 -0.190183 0.327798 0.207411
59565 0.15261 -0.215066 0.320802 0.258346
59570 0.235342 -0.234687 0.303354 0.304009
59575 0.3137 -0.24535 0.277399 0.345749
59580 0.382908 -0.244338 0.244995 0.383565
59585 0.438507 -0.230231 0.208333 0.41661
59590 0.477527 -0.20304 0.169543 0.444031
59595 0.49813 -0.164279 0.130236 0.464087
59600 0.499835 -0.116758 0.0913123 0.474389
59605 0.483552 -0.064247 0.0536204 0.472925
59610 0.450858 -0.0108122 0.0180767 0.458123
59615 0.403637 0.0398482 -0.0142293 0.429255
59620 0.343834 0.0846115 -0.0422789 0.386167
59625 0.273669 0.12144 -0.0652392 0.32987
59630 0.195621 0.149665 -0.0830953 0.262191
59635 0.112503 0.169674 -0.0969921 0.185185
